,Unnamed: 0,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
422,422,14898285,"Бундеслига, 22-й тур, регулярный сезон, 15.02.2020 16:30",15.02.2020 16:30,РБ Лейпциг,3,Вердер,0,+23°C,солнечно,1.27,6.7,11.25,3.32,1.31,10,10,(140) 5.8,7.0 (167),40%   4,3   30%,40%   4,1   10%,20%   2,6   60%,20,11,15,24,2.0,1.1,1.5,2.4,20%   2,1   10%,70%   7,5   50%,80%   8,7   70%,20%   2,3   30%,17.2,10.38,9.5,15.25,6.7,3.13,3.7,5.88,55.7,47.25,44.3,52.75,6.0,4.75,5.7,5.25,10.5,14.13,10.6,12.63,3.1,1.63,2.1,1.88,1.6,3.13,1.9,2.38,0.0,0.13,0.1,0.0
423,423,14898286,"Бундеслига, 22-й тур, регулярный сезон, 15.02.2020 16:30",15.02.2020 16:30,Хоффенхайм,2,Вольфсбург,3,+23°C,солнечно,2.55,3.44,2.92,2.15,1.78,10,10,(167) 7.0,7.0 (167),40%   4,3   30%,0,3   30%,60%   6,4   40%,18,20,18,15,1.8,2.0,1.8,1.5,20%   2,1   10%,70%   7,8   80%,80%   8,6   60%,20%   2,4   40%,13.3,14.4,13.0,8.3,4.8,6.9,5.0,4.1,52.9,51.33,47.1,48.67,5.6,7.0,5.6,4.8,10.75,14.14,11.88,11.43,2.88,2.43,2.88,1.43,1.8,1.3,1.5,1.7,0.0,0.1,0.1,0.1
424,424,14898289,"Бундеслига, 22-й тур, регулярный сезон, 15.02.2020 16:30",15.02.2020 16:30,Аугсбург,1,Фрайбург,1,+20°C,солнечно,2.15,3.58,3.56,2.23,1.73,10,10,(186) 7.8,7.0 (167),50%   5,3   30%,10%   1,1   10%,40%   4,6   60%,22,10,22,19,2.2,1.0,2.2,1.9,20%   2,2   20%,60%   6,5   50%,90%   9,6   60%,10%   1,4   40%,11.1,13.56,11.3,18.44,5.2,4.78,4.7,6.44,44.0,48.89,56.0,51.11,4.5,5.0,4.4,6.78,8.88,10.67,12.13,12.67,3.88,1.33,3.25,0.89,1.3,1.44,2.0,2.56,0.0,0.0,0.0,0.11
425,425,14898291,"Бундеслига, 22-й тур, регулярный сезон, 15.02.2020 16:30",15.02.2020 16:30,Падерборн 07,1,Герта,2,+21°C,солнечно,2.62,3.4,2.86,2.21,1.74,10,10,(167) 7.0,7.0 (167),50%   5,5   50%,20%   2,2   20%,30%   3,3   30%,18,10,17,12,1.8,1.0,1.7,1.2,20%   2,5   50%,70%   7,4   40%,50%   5,5   50%,50%   5,5   50%,15.75,9.89,13.5,15.22,5.75,3.0,5.0,6.0,47.38,43.89,52.63,56.11,5.38,4.33,6.13,5.56,11.86,12.38,11.14,12.0,1.57,0.75,2.43,3.63,2.5,1.78,2.38,1.33,0.25,0.22,0.0,0.0
426,426,14898292,"Бундеслига, 22-й тур, регулярный сезон, 15.02.2020 16:30",15.02.2020 16:30,Унион Берлин,2,Байер,3,+19°C,переменная облачность,3.25,3.62,2.27,2.17,1.77,10,10,(167) 7.0,6.8 (164),50%   5,6   60%,20%   2,0,30%   3,4   40%,23,21,17,16,2.3,2.1,1.7,1.6,30%   3,2   20%,60%   6,6   60%,70%   7,7   70%,30%   3,3   30%,10.75,13.1,14.75,11.3,4.13,5.8,5.25,4.4,44.57,60.7,55.43,39.3,4.25,6.0,4.38,4.6,13.8,10.63,7.8,11.25,1.2,3.38,1.8,3.25,2.0,1.4,1.25,1.7,0.0,0.4,0.0,0.0
427,427,14898284,"Бундеслига, 22-й тур, регулярный сезон, 14.02.2020 21:30",14.02.2020 21:30,Боруссия Дортмунд,4,Айнтрахт Франкфурт,0,+22°C,солнечно,1.42,5.2,7.8,3.1,1.35,10,10,(145) 6.0,7.0 (167),40%   4,4   40%,20%   2,1   10%,40%   4,5   50%,28,19,20,15,2.8,1.9,2.0,1.5,20%   2,2   20%,70%   7,7   70%,80%   8,7   70%,20%   2,3   30%,12.5,12.8,9.4,12.5,5.4,5.3,4.0,5.1,59.9,48.0,40.1,52.0,6.4,5.1,2.7,5.8,7.86,10.78,7.71,8.89,2.0,1.44,4.0,2.11,0.7,1.9,0.9,1.8,0.0,0.0,0.0,0.1
428,428,14898275,"Бундеслига, 21-й тур, регулярный сезон, 09.02.2020 19:00",09.02.2020 19:00,Бавария,0,РБ Лейпциг,0,+20°C,переменная облачность,1.46,5.5,6.3,3.7,1.26,10,10,(92) 3.8,4.9 (118),80%   8,5   50%,0,3   30%,20%   2,2   20%,33,23,14,17,3.3,2.3,1.4,1.7,30%   3,1   10%,70%   7,8   80%,90%   9,9   90%,10%   1,1   10%,18.4,18.0,8.1,9.2,9.2,7.3,2.7,3.8,65.1,57.2,34.9,42.8,7.0,6.3,3.1,5.2,10.44,10.4,9.33,10.8,2.11,2.60,3.0,2.30,1.7,1.7,1.5,2.0,0.1,0.0,0.0,0.1
429,429,14898276,"Бундеслига, 21-й тур, регулярный сезон, 08.02.2020 19:30",08.02.2020 19:30,Байер,4,Боруссия Дортмунд,3,+20°C,солнечно,3.84,4.35,1.87,3.32,1.31,10,10,(71) 3.0,3.8 (92),50%   5,5   50%,0,2   20%,50%   5,3   30%,17,29,15,16,1.7,2.9,1.5,1.6,20%   2,3   30%,50%   5,6   60%,60%   6,8   80%,40%   4,2   20%,13.3,13.4,10.8,9.3,5.3,5.7,4.2,3.4,61.0,61.0,39.0,39.0,6.3,6.2,4.1,2.7,11.25,7.71,11.0,7.57,3.13,1.71,3.13,3.71,1.2,0.6,1.6,0.8,0.4,0.0,0.0,0.0
430,430,14898278,"Бундеслига, 21-й тур, регулярный сезон, 08.02.2020 16:30",08.02.2020 16:30,Вольфсбург,1,Фортуна Дюссельдорф,1,+19°C,переменная облачность,1.57,4.33,6.35,2.23,1.73,10,10,(140) 5.8,3.8 (92),40%   4,2   20%,20%   2,2   20%,40%   4,6   60%,20,11,14,23,2.0,1.1,1.4,2.3,20%   2,0,70%   7,5   50%,60%   6,7   70%,40%   4,3   30%,14.7,11.0,8.1,13.9,7.1,3.7,4.1,6.2,51.11,45.22,48.89,54.78,7.5,4.5,4.9,4.9,14.71,12.0,10.29,11.0,2.43,1.50,1.0,2.25,1.5,2.7,1.8,1.5,0.0,0.0,0.1,0.1
431,431,14898280,"Бундеслига, 21-й тур, регулярный сезон, 08.02.2020 16:30",08.02.2020 16:30,Вердер,0,Унион Берлин,2,+18°C,переменная облачность,2.26,3.46,3.4,2.02,1.88,10,10,(89) 3.7,0,30%   3,5   50%,10%   1,2   20%,60%   6,3   30%,11,23,23,18,1.1,2.3,2.3,1.8,10%   1,2   20%,50%   5,7   70%,70%   7,8   80%,30%   3,2   20%,10.13,11.25,15.88,13.88,3.13,4.0,5.88,5.0,45.75,47.43,54.25,52.57,5.75,4.25,5.38,4.13,14.25,13.0,12.0,7.75,1.75,1.00,2.0,2.00,2.75,1.63,2.5,0.75,0.13,0.0,0.0,0.0
432,432,14898281,"Бундеслига, 21-й тур, регулярный сезон, 08.02.2020 16:30",08.02.2020 16:30,Герта,1,Майнц,3,+19°C,переменная облачность,2.05,3.65,3.8,2.03,1.87,10,10,(89) 3.7,7.0 (167),50%   5,3   30%,30%   3,0,20%   2,7   70%,11,15,11,19,1.1,1.5,1.1,1.9,50%   5,2   20%,40%   4,6   60%,50%   5,8   80%,50%   5,2   20%,9.22,13.8,16.78,13.4,3.0,5.6,6.33,5.1,40.89,45.8,59.11,54.2,3.33,5.1,7.22,5.5,12.5,12.13,11.5,10.63,0.88,3.13,3.75,1.88,1.89,2.0,1.56,1.2,0.11,0.0,0.0,0.2
433,433,14898282,"Бундеслига, 21-й тур, регулярный сезон, 08.02.2020 16:30",08.02.2020 16:30,Фрайбург,1,Хоффенхайм,0,+26°C,солнечно,2.75,3.56,2.62,2.3,1.69,10,10,(143) 6.0,2.7 (65),20%   2,4   40%,20%   2,0,60%   6,6   60%,10,19,20,20,1.0,1.9,2.0,2.0,10%   1,2   20%,60%   6,8   80%,60%   6,9   90%,40%   4,1   10%,13.0,11.8,17.89,14.4,4.44,4.3,6.78,5.8,46.78,53.3,53.22,46.7,4.78,5.2,7.11,5.9,11.11,9.63,12.22,12.63,1.11,3.13,1.22,3.13,1.44,1.6,2.22,1.5,0.0,0.0,0.11,0.1
434,434,14898283,"Бундеслига, 21-й тур, регулярный сезон, 08.02.2020 16:30",08.02.2020 16:30,Шальке,1,Падерборн 07,1,+19°C,солнечно,1.63,4.3,5.6,2.36,1.56,10,10,(89) 3.7,5.8 (140),40%   4,6   60%,30%   3,1   10%,30%   3,3   30%,14,18,13,16,1.4,1.8,1.3,1.6,40%   4,3   30%,40%   4,6   60%,50%   5,5   50%,50%   5,5   50%,10.7,15.75,16.5,13.25,4.7,6.0,6.6,4.88,48.7,48.75,51.3,51.25,4.9,4.88,7.1,6.38,12.25,12.43,12.88,11.57,2.63,1.57,1.63,2.43,1.7,2.63,1.5,2.25,0.1,0.25,0.1,0.0
435,435,14898279,"Бундеслига, 21-й тур, регулярный сезон, 07.02.2020 21:30",07.02.2020 21:30,Айнтрахт Франкфурт,5,Аугсбург,0,+18°C,солнечно,1.99,3.6,4.1,2.07,1.84,10,10,(73) 3.0,6.2 (148),30%   3,5   50%,20%   2,2   20%,50%   5,3   30%,16,23,17,18,1.6,2.3,1.7,1.8,10%   1,2   20%,80%   8,7   70%,70%   7,8   80%,30%   3,2   20%,13.8,11.3,12.2,11.1,4.8,5.0,4.8,4.2,49.0,44.33,51.0,55.67,6.6,4.9,5.5,4.7,11.11,10.25,9.89,13.0,1.56,3.75,2.0,3.13,2.1,1.5,2.2,2.6,0.0,0.1,0.1,0.1
436,436,14898274,"Бундеслига, 20-й тур, регулярный сезон, 02.02.2020 19:00",02.02.2020 19:00,Падерборн 07,2,Вольфсбург,4,+21°C,солнечно,3.84,3.98,1.95,2.28,1.7,10,10,(193) 8.0,7.2 (172),60%   6,3   30%,10%   1,2   20%,30%   3,5   50%,18,16,15,13,1.8,1.6,1.5,1.3,30%   3,2   20%,60%   6,6   60%,50%   5,5   50%,50%   5,5   50%,15.63,14.5,14.25,8.2,5.63,6.6,5.0,3.8,49.25,50.89,50.75,49.11,5.25,7.5,6.25,4.8,11.71,15.14,10.86,10.14,1.86,2.14,2.43,0.86,2.63,1.4,2.25,1.5,0.13,0.0,0.0,0.0
437,437,14898273,"Бундеслига, 20-й тур, регулярный сезон, 02.02.2020 16:30",02.02.2020 16:30,Кёльн,4,Фрайбург,0,+24°C,солнечно,2.02,3.76,3.78,2.25,1.72,10,10,(210) 8.8,8.0 (191),40%   4,2   20%,30%   3,3   30%,30%   3,5   50%,16,10,16,16,1.6,1.0,1.6,1.6,20%   2,2   20%,70%   7,6   60%,50%   5,5   50%,50%   5,5   50%,11.22,13.5,11.0,17.13,4.78,4.88,4.89,6.63,49.25,46.38,50.75,53.63,5.0,4.63,4.78,6.75,12.43,11.13,15.14,12.0,2.86,1.00,1.14,1.13,2.33,1.5,1.89,2.13,0.11,0.0,0.33,0.13
438,438,14898267,"Бундеслига, 20-й тур, регулярный сезон, 01.02.2020 19:30",01.02.2020 19:30,РБ Лейпциг,2,Боруссия М,2,+23°C,солнечно,1.57,4.65,5.8,2.82,1.41,10,10,(170) 7.1,7.1 (170),60%   6,5   50%,30%   3,1   10%,10%   1,4   40%,26,16,15,14,2.6,1.6,1.5,1.4,10%   1,2   20%,80%   8,7   70%,90%   9,7   70%,10%   1,3   30%,18.9,12.78,9.3,11.56,7.5,6.11,3.6,5.0,58.8,54.89,41.2,45.11,7.5,5.22,5.4,3.89,10.4,11.75,10.9,14.88,3.0,3.00,2.5,1.38,1.4,2.0,1.9,2.44,0.0,0.0,0.0,0.11
439,439,14898266,"Бундеслига, 20-й тур, регулярный сезон, 01.02.2020 16:30",01.02.2020 16:30,Боруссия Дортмунд,5,Унион Берлин,0,+22°C,солнечно,1.23,6.95,14.75,3.2,1.33,10,10,(186) 7.8,7.0 (167),60%   6,3   30%,20%   2,3   30%,20%   2,4   40%,29,15,14,17,2.9,1.5,1.4,1.7,30%   3,1   10%,60%   6,8   80%,80%   8,7   70%,20%   2,3   30%,13.9,12.89,9.9,14.67,6.1,4.0,3.7,5.33,59.5,48.75,40.5,51.25,5.7,4.33,2.9,4.0,8.71,18.0,8.14,11.8,1.57,2.20,3.71,1.60,0.6,2.22,1.0,1.56,0.1,0.0,0.0,0.0
440,440,14898268,"Бундеслига, 20-й тур, регулярный сезон, 01.02.2020 16:30",01.02.2020 16:30,Хоффенхайм,2,Байер,1,+23°C,солнечно,3.2,3.98,2.17,2.86,1.4,10,10,(143) 6.0,5.8 (140),30%   3,6   60%,10%   1,0,60%   6,4   40%,16,18,21,14,1.6,1.8,2.1,1.4,20%   2,2   20%,80%   8,5   50%,80%   8,6   60%,20%   2,4   40%,12.5,12.6,12.6,11.3,4.9,5.5,4.7,4.9,55.6,57.0,44.4,43.0,6.0,5.7,4.8,4.4,10.75,12.0,14.0,10.63,2.5,2.75,2.63,3.75,1.5,1.3,1.7,1.5,0.0,0.4,0.1,0.0
441,441,14898269,"Бундеслига, 20-й тур, регулярный сезон, 01.02.2020 16:30",01.02.2020 16:30,Фортуна Дюссельдорф,1,Айнтрахт Франкфурт,1,+18°C,солнечно,3.38,3.56,2.23,2.14,1.79,10,10,(140) 5.8,7.0 (167),10%   1,3   30%,20%   2,1   10%,70%   7,6   60%,6,15,25,18,0.6,1.5,2.5,1.8,0,1   10%,40%   4,8   80%,70%   7,8   80%,30%   3,2   20%,10.3,14.3,15.7,12.6,3.2,4.7,6.7,5.6,42.22,49.0,57.78,51.0,4.9,7.3,5.0,6.1,12.38,11.56,11.13,11.11,1.63,1.33,2.13,1.67,2.5,2.3,1.6,2.3,0.0,0.1,0.1,0.1
442,442,14898271,"Бундеслига, 20-й тур, регулярный сезон, 01.02.2020 16:30",01.02.2020 16:30,Майнц,1,Бавария,3,+18°C,пасмурно,16.25,9.6,1.16,4.25,1.18,10,10,(167) 7.0,6.8 (164),40%   4,7   70%,0,0,60%   6,3   30%,19,33,17,12,1.9,3.3,1.7,1.2,20%   2,4   40%,60%   6,6   60%,80%   8,9   90%,20%   2,1   10%,14.2,20.6,14.4,7.6,5.9,10.6,5.5,2.9,46.0,67.2,54.0,32.8,4.8,7.9,6.5,2.4,12.25,10.11,10.88,9.56,3.13,2.67,1.75,2.33,2.0,1.4,1.2,1.5,0.1,0.1,0.2,0.1
443,443,14898272,"Бундеслига, 20-й тур, регулярный сезон, 01.02.2020 16:30",01.02.2020 16:30,Аугсбург,2,Вердер,1,+20°C,солнечно,2.19,3.72,3.34,2.34,1.57,10,10,(167) 7.0,6.0 (143),50%   5,3   30%,20%   2,1   10%,30%   3,6   60%,25,11,17,23,2.5,1.1,1.7,2.3,30%   3,1   10%,60%   6,5   50%,80%   8,7   70%,20%   2,3   30%,11.4,12.0,10.9,15.5,5.1,3.38,4.2,6.0,44.67,47.0,55.33,53.0,4.7,5.63,4.7,5.25,10.13,13.88,13.0,14.25,3.5,1.25,3.0,2.63,1.3,2.75,2.3,2.25,0.1,0.13,0.2,0.0
444,444,14898270,"Бундеслига, 20-й тур, регулярный сезон, 31.01.2020 21:30",31.01.2020 21:30,Герта,0,Шальке,0,+19°C,переменная облачность,2.97,3.32,2.58,1.88,2.02,10,10,(148) 6.2,6.0 (145),50%   5,5   50%,20%   2,2   20%,30%   3,3   30%,10,15,14,13,1.0,1.5,1.4,1.3,40%   4,3   30%,40%   4,5   50%,60%   6,6   60%,40%   4,4   40%,8.67,10.8,16.11,17.5,2.67,4.9,6.11,7.1,41.78,48.9,58.22,51.1,2.67,4.7,6.44,6.5,12.75,12.13,9.88,12.13,1.38,2.38,2.75,1.88,2.22,1.5,1.11,2.0,0.11,0.1,0.11,0.0
445,445,14898259,"Бундеслига, 19-й тур, регулярный сезон, 26.01.2020 19:00",26.01.2020 19:00,Байер,3,Фортуна Дюссельдорф,0,+20°C,солнечно,1.37,5.55,8.7,2.64,1.46,10,10,(167) 7.0,8.0 (193),60%   6,1   10%,0,3   30%,40%   4,6   60%,17,9,14,25,1.7,0.9,1.4,2.5,20%   2,0,50%   5,5   50%,50%   5,7   70%,50%   5,3   30%,11.6,10.2,11.5,14.2,4.9,3.4,5.1,5.9,55.3,43.22,44.7,56.78,5.4,4.8,4.3,4.4,13.0,12.88,11.88,11.13,2.88,1.25,3.63,2.13,1.4,2.6,1.6,1.8,0.4,0.0,0.0,0.1
446,446,14898263,"Бундеслига, 19-й тур, регулярный сезон, 26.01.2020 16:30",26.01.2020 16:30,Вердер,0,Хоффенхайм,3,+18°C,переменная облачность,2.51,3.66,2.83,2.41,1.54,10,10,(191) 8.0,8.0 (191),30%   3,3   30%,10%   1,1   10%,60%   6,6   60%,12,15,23,22,1.2,1.5,2.3,2.2,10%   1,1   10%,60%   6,9   90%,70%   7,8   80%,30%   3,2   20%,11.63,13.1,16.5,11.8,3.88,5.2,6.5,4.7,45.88,56.8,54.13,43.2,5.75,6.3,5.13,4.6,13.5,10.5,14.5,14.63,1.13,2.50,3.0,2.50,3.0,1.6,2.5,1.9,0.13,0.0,0.13,0.1
447,447,14898257,"Бундеслига, 19-й тур, регулярный сезон, 25.01.2020 19:30",25.01.2020 19:30,Бавария,5,Шальке,0,+20°C,переменная облачность,1.2,7.7,16.75,3.54,1.28,10,10,(146) 6.1,7.9 (189),70%   7,5   50%,0,3   30%,30%   3,2   20%,32,18,12,11,3.2,1.8,1.2,1.1,40%   4,3   30%,60%   6,6   60%,90%   9,6   60%,10%   1,4   40%,19.9,11.2,7.8,15.9,9.9,5.2,2.9,6.2,66.6,51.8,33.4,48.2,7.6,4.7,3.0,6.0,10.44,12.75,9.89,13.63,3.0,2.38,2.44,1.50,1.5,1.7,1.6,2.4,0.1,0.1,0.1,0.0
448,448,14898260,"Бундеслига, 19-й тур, регулярный сезон, 25.01.2020 16:30",25.01.2020 16:30,Боруссия М,3,Майнц,1,+21°C,солнечно,1.64,4.3,5.5,2.94,1.38,10,10,(186) 7.8,7.0 (167),50%   5,5   50%,10%   1,0,40%   4,5   50%,14,20,13,15,1.4,2.0,1.3,1.5,30%   3,2   20%,60%   6,6   60%,60%   6,8   80%,40%   4,2   20%,12.11,14.8,11.56,14.1,6.11,6.3,4.44,5.5,53.33,48.1,46.67,51.9,5.11,4.9,3.89,6.3,12.5,12.0,14.63,11.43,2.75,3.00,0.88,1.29,1.89,1.7,2.22,1.1,0.0,0.1,0.11,0.2
449,449,14898261,"Бундеслига, 19-й тур, регулярный сезон, 25.01.2020 16:30",25.01.2020 16:30,Вольфсбург,1,Герта,2,+19°C,переменная облачность,1.76,3.92,4.95,1.89,2.01,10,10,(167) 7.0,6.0 (143),30%   3,4   40%,20%   2,2   20%,50%   5,4   40%,10,10,14,17,1.0,1.0,1.4,1.7,20%   2,4   40%,60%   6,4   40%,40%   4,6   60%,60%   6,4   40%,13.1,8.33,8.9,14.78,5.7,2.56,3.9,6.0,51.2,41.89,48.8,58.11,6.7,2.22,4.8,6.0,16.25,13.25,12.13,10.38,2.13,1.50,1.0,2.63,1.8,2.33,2.0,1.22,0.0,0.11,0.0,0.11
450,450,14898262,"Бундеслига, 19-й тур, регулярный сезон, 25.01.2020 16:30",25.01.2020 16:30,Айнтрахт Франкфурт,2,РБ Лейпциг,0,+18°C,солнечно,4.7,4.4,1.71,2.46,1.52,10,10,(167) 7.0,6.8 (164),20%   2,7   70%,10%   1,3   30%,70%   7,0,13,30,20,15,1.3,3.0,2.0,1.5,0,1   10%,80%   8,9   90%,80%   8,10   100%,20%   2,0,15.2,17.7,11.4,9.3,5.2,7.5,5.6,3.4,51.6,58.3,48.4,41.7,8.1,7.4,5.6,5.0,12.11,10.6,12.67,11.3,1.56,3.10,1.78,2.70,2.5,1.3,2.5,2.0,0.1,0.0,0.2,0.0
451,451,14898264,"Бундеслига, 19-й тур, регулярный сезон, 25.01.2020 16:30",25.01.2020 16:30,Фрайбург,0,Падерборн 07,2,+26°C,солнечно,1.75,4.15,4.7,2.39,1.55,10,10,(167) 7.0,5.8 (140),30%   3,5   50%,30%   3,2   20%,40%   4,3   30%,11,19,14,18,1.1,1.9,1.4,1.8,30%   3,2   20%,60%   6,7   70%,50%   5,6   60%,50%   5,4   40%,12.25,14.75,17.25,13.63,4.5,5.88,7.25,4.88,45.5,48.13,54.5,51.88,4.88,4.75,7.25,6.75,10.5,11.71,12.75,10.57,1.38,2.57,1.25,3.00,1.13,2.5,2.13,2.13,0.13,0.0,0.25,0.0
452,452,14898265,"Бундеслига, 19-й тур, регулярный сезон, 25.01.2020 16:30",25.01.2020 16:30,Унион Берлин,2,Аугсбург,0,+19°C,переменная облачность,2.23,3.46,3.48,2.0,1.9,10,10,(95) 4.0,7.0 (167),30%   3,6   60%,30%   3,2   20%,40%   4,2   20%,15,29,17,16,1.5,2.9,1.7,1.6,10%   1,3   30%,80%   8,7   70%,70%   7,9   90%,30%   3,1   10%,12.78,10.22,13.67,10.78,4.22,4.89,5.0,4.33,49.63,43.63,50.38,56.38,4.22,4.67,4.0,4.78,18.6,10.29,13.8,12.29,2.0,3.57,1.0,3.14,1.89,1.33,1.78,2.11,0.0,0.11,0.0,0.22
453,453,14898258,"Бундеслига, 19-й тур, регулярный сезон, 24.01.2020 21:30",24.01.2020 21:30,Боруссия Дортмунд,5,Кёльн,1,+22°C,солнечно,1.29,6.55,10.25,3.4,1.3,10,10,(148) 6.2,6.2 (148),60%   6,4   40%,20%   2,3   30%,20%   2,3   30%,26,16,14,15,2.6,1.6,1.4,1.5,30%   3,2   20%,60%   6,7   70%,80%   8,5   50%,20%   2,5   50%,13.1,10.78,10.2,11.44,5.6,4.44,3.6,4.67,58.5,47.5,41.5,52.5,5.8,5.0,2.8,6.11,9.14,13.57,9.14,15.57,1.57,3.00,3.57,1.43,0.6,2.56,1.2,1.78,0.2,0.11,0.0,0.33
454,454,14898256,"Бундеслига, 18-й тур, регулярный сезон, 19.01.2020 19:00",19.01.2020 19:00,Падерборн 07,1,Байер,4,+21°C,солнечно,4.9,4.45,1.68,2.7,1.44,10,10,(195) 8.1,9.0 (216),50%   5,5   50%,20%   2,1   10%,30%   3,4   40%,18,14,15,14,1.8,1.4,1.5,1.4,20%   2,2   20%,60%   6,5   50%,50%   5,4   40%,50%   5,6   60%,14.5,12.4,13.88,10.9,5.5,5.1,4.63,4.6,50.5,56.3,49.5,43.7,4.63,6.3,7.13,4.0,13.0,12.88,10.71,12.75,2.43,2.75,3.0,3.50,2.25,1.3,2.38,1.6,0.0,0.4,0.0,0.0
455,455,14898251,"Бундеслига, 18-й тур, регулярный сезон, 19.01.2020 16:30",19.01.2020 16:30,Герта,0,Бавария,4,+19°C,переменная облачность,12.25,7.0,1.25,3.14,1.34,10,10,(167) 7.0,7.9 (190),40%   4,7   70%,20%   2,0,40%   4,3   30%,10,32,14,12,1.0,3.2,1.4,1.2,40%   4,4   40%,40%   4,6   60%,50%   5,9   90%,50%   5,1   10%,8.44,19.7,14.44,7.3,2.89,9.2,5.44,2.8,43.67,65.9,56.33,34.1,2.67,7.4,5.67,3.1,13.63,9.89,10.25,10.44,1.5,3.33,2.63,2.56,2.11,1.6,1.22,1.4,0.11,0.1,0.11,0.1
456,456,14898248,"Бундеслига, 18-й тур, регулярный сезон, 18.01.2020 19:30",18.01.2020 19:30,РБ Лейпциг,3,Унион Берлин,1,+23°C,солнечно,1.28,6.45,11.25,2.94,1.38,10,10,(674) 28.1,7.0 (169),70%   7,5   50%,30%   3,2   20%,0,3   30%,29,17,14,12,2.9,1.7,1.4,1.2,20%   2,3   30%,80%   8,6   60%,90%   9,6   60%,10%   1,4   40%,17.9,12.4,9.3,11.3,7.6,4.5,3.5,4.1,58.4,47.56,41.6,52.44,7.8,3.6,5.4,4.2,11.2,16.5,10.2,13.67,2.9,2.00,2.7,1.33,1.3,1.7,2.0,1.7,0.0,0.0,0.0,0.0
457,457,14898249,"Бундеслига, 18-й тур, регулярный сезон, 18.01.2020 16:30",18.01.2020 16:30,Хоффенхайм,1,Айнтрахт Франкфурт,2,+23°C,солнечно,2.48,3.65,2.88,2.39,1.55,10,10,(214) 8.9,9.5 (228),40%   4,2   20%,10%   1,1   10%,50%   5,7   70%,17,13,20,20,1.7,1.3,2.0,2.0,20%   2,0,80%   8,8   80%,80%   8,8   80%,20%   2,2   20%,13.1,15.67,11.5,11.33,5.4,5.56,4.8,5.67,56.8,52.89,43.2,47.11,5.9,8.33,4.4,5.33,10.13,12.0,14.5,13.0,2.38,1.75,2.63,1.63,1.4,2.56,1.8,2.56,0.0,0.11,0.1,0.22
458,458,14898250,"Бундеслига, 18-й тур, регулярный сезон, 18.01.2020 16:30",18.01.2020 16:30,Фортуна Дюссельдорф,0,Вердер,1,+24°C,солнечно,2.7,3.52,2.7,2.26,1.71,10,10,(189) 7.9,6.0 (144),20%   2,2   20%,30%   3,2   20%,50%   5,6   60%,11,13,24,25,1.1,1.3,2.4,2.5,10%   1,0,50%   5,7   70%,70%   7,8   80%,30%   3,2   20%,9.1,12.63,14.0,15.75,3.3,4.38,5.6,6.38,42.67,46.0,57.33,54.0,4.5,5.88,4.4,4.38,12.13,14.13,12.13,13.63,1.13,1.00,2.25,3.13,2.3,2.88,1.7,2.38,0.0,0.0,0.0,0.25
459,459,14898252,"Бундеслига, 18-й тур, регулярный сезон, 18.01.2020 16:30",18.01.2020 16:30,Майнц,1,Фрайбург,2,+18°C,пасмурно,2.27,3.65,3.22,2.4,1.64,10,10,(164) 6.8,7.9 (190),50%   5,2   20%,0,4   40%,50%   5,4   40%,21,11,16,15,2.1,1.1,1.6,1.5,20%   2,3   30%,60%   6,6   60%,80%   8,5   50%,20%   2,5   50%,14.5,12.38,14.1,17.25,6.0,4.25,5.4,7.25,47.8,47.13,52.2,52.88,4.5,4.25,6.0,7.0,12.14,10.5,12.29,13.0,3.43,1.38,1.14,1.00,1.4,1.25,1.3,2.0,0.1,0.25,0.2,0.25
