,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2,тотал,country
2516,15347028,"Примера, 22-й тур, регулярный сезон, 23.01.2022 15:00",2022-01-23 15:00:00,Гранада,0,Осасуна,2,22,ясно,2.56,3.15,3.02,1.65,2.38,2.8,3.8,4,3,4,3,2,4,21,12,12,11,2.1,1.2,1.2,1.1,2,3,7,4,6,4,4,6,10.44,12.5,12.56,9.2,4.78,3.6,3.11,2.9,48.11,53.6,51.89,46.4,4.0,5.2,4.78,3.9,11.78,12.3,15.22,11.3,1.78,1.7,2.89,2.0,2.33,1.8,2.44,1.9,0.0,0.1,0.44,0.0,2,"Примера,"
2517,15347029,"Примера, 22-й тур, регулярный сезон, 21.01.2022 22:00",2022-01-21 22:00:00,Эспаньол,1,Бетис,4,24,переменная облачность,3.06,3.44,2.38,2.17,1.77,2.9,3.0,5,6,1,1,4,3,17,23,18,12,1.7,2.3,1.8,1.2,0,4,9,5,8,7,2,3,11.78,12.7,7.67,8.8,5.11,6.0,3.11,4.3,54.13,50.78,45.88,49.22,6.13,5.9,3.89,4.4,13.56,12.78,17.44,15.0,2.25,2.67,2.25,3.33,2.33,2.0,3.22,1.4,0.13,0.1,0.25,0.0,5,"Примера,"
2518,15347030,"Примера, 22-й тур, регулярный сезон, 22.01.2022 15:00",2022-01-22 15:00:00,Леванте,0,Кадис,2,25,переменная облачность,1.76,3.62,5.15,1.87,2.03,14.0,3.6,2,4,2,3,6,3,21,13,21,9,2.1,1.3,2.1,0.9,4,5,5,3,7,3,3,7,11.7,9.1,12.3,12.5,5.4,3.5,5.3,4.6,48.22,36.56,51.78,63.44,5.3,4.9,3.5,5.0,15.22,12.44,13.22,12.22,2.56,1.33,2.56,2.11,2.6,1.6,2.5,1.7,0.2,0.1,0.2,0.1,2,"Примера,"
2519,15347031,"Примера, 22-й тур, регулярный сезон, 23.01.2022 17:15",2022-01-23 17:15:00,Реал Мадрид,2,Эльче,2,24,ясно,1.19,9.0,20.5,2.82,1.41,2.8,2.8,8,6,1,1,1,3,20,15,7,10,2.0,1.5,0.7,1.0,4,4,5,6,5,6,5,4,15.5,6.4,10.9,11.2,5.9,3.1,3.7,5.2,61.0,50.6,39.0,47.6,5.1,2.2,5.4,6.1,10.3,14.9,16.2,14.5,2.3,2.8,0.7,2.4,1.5,2.8,2.1,1.7,0.1,0.1,0.1,0.0,4,"Примера,"
2520,15347032,"Примера, 22-й тур, регулярный сезон, 23.01.2022 19:30",2022-01-23 19:30:00,Реал Сосьедад,0,Хетафе,0,22,солнечно,1.76,3.25,6.15,1.5,2.52,3.8,2.9,6,5,1,3,3,2,18,16,12,10,1.8,1.6,1.2,1.0,5,5,3,3,6,4,4,6,11.4,11.5,9.5,9.6,5.0,4.11,3.8,3.0,50.89,41.33,49.11,58.67,5.5,2.8,3.8,4.2,12.1,16.89,14.0,10.22,1.9,1.89,2.2,3.0,1.5,2.3,2.7,2.7,0.1,0.1,0.1,0.2,0,"Примера,"
2521,15347033,"Примера, 22-й тур, регулярный сезон, 22.01.2022 19:30",2022-01-22 19:30:00,Севилья,2,Сельта,2,24,облачно,1.92,3.4,4.5,1.59,2.51,2.8,2.9,6,6,2,1,2,3,11,18,7,8,1.1,1.8,0.7,0.8,4,4,5,5,2,6,8,4,8.33,10.0,11.11,9.9,2.22,4.5,2.67,3.3,58.63,55.67,41.38,44.33,3.89,3.9,4.78,4.5,12.0,13.3,15.5,13.6,2.13,2.2,2.0,1.2,2.22,1.7,1.89,1.9,0.22,0.0,0.11,0.0,4,"Примера,"
2522,15347034,"Примера, 22-й тур, регулярный сезон, 23.01.2022 19:30",2022-01-23 19:30:00,Райо Вальекано,0,Атлетик Бильбао,1,24,ясно,2.76,2.83,3.1,1.57,2.56,8.0,2.8,6,5,2,2,2,3,12,14,9,11,1.2,1.4,0.9,1.1,3,3,5,5,2,5,8,5,10.7,12.2,7.3,11.0,5.2,4.0,3.8,3.8,55.1,47.4,44.9,52.6,5.4,5.3,4.2,3.9,14.7,12.8,15.1,12.7,2.6,2.4,1.4,1.5,1.8,1.5,2.5,1.6,0.1,0.0,0.3,0.3,1,"Примера,"
2523,15347035,"Примера, 22-й тур, регулярный сезон, 22.01.2022 17:15",2022-01-22 17:15:00,Вильярреал,3,Мальорка,0,22,пасмурно,1.5,4.25,7.3,1.99,1.91,6.0,7.0,6,5,1,2,3,3,28,15,12,10,2.8,1.5,1.2,1.0,2,4,6,4,7,5,3,5,13.8,10.6,8.3,10.2,6.6,4.7,3.7,4.0,56.6,50.0,43.4,50.0,5.6,5.0,3.9,3.44,12.7,14.5,9.6,16.1,2.2,2.3,4.0,1.1,1.5,2.4,1.6,2.1,0.0,0.1,0.2,0.2,3,"Примера,"
2524,15347036,"Примера, 23-й тур, регулярный сезон, 07.02.2022 22:00",2022-02-07 22:00:00,Атлетик Бильбао,2,Эспаньол,1,19,солнечно,1.64,4.05,5.5,1.77,2.17,3.9,17.0,7,4,1,1,2,5,16,15,10,20,1.6,1.5,1.0,2.0,4,0,5,9,5,8,5,2,12.5,11.8,12.2,8.4,4.1,5.0,3.7,3.6,43.9,52.33,56.1,47.67,5.6,6.11,4.4,4.0,12.9,13.7,11.8,16.9,2.4,2.33,1.9,2.11,1.9,2.2,1.4,3.3,0.0,0.22,0.3,0.22,3,"Примера,"
2525,15347037,"Примера, 23-й тур, регулярный сезон, 06.02.2022 17:15",2022-02-06 17:15:00,Барселона,4,Атлетико Мадрид,2,24,переменная облачность,2.38,3.5,3.38,1.9,2.1,13.8,14.8,4,4,3,1,3,5,16,18,14,15,1.6,1.8,1.4,1.5,2,2,8,6,5,7,5,3,13.2,12.9,8.7,9.3,4.7,4.6,3.6,3.6,66.6,50.3,33.4,49.7,5.3,5.7,3.0,3.7,15.7,13.0,15.6,15.1,2.3,2.7,3.6,0.3,1.7,1.8,2.1,2.4,0.1,0.3,0.1,0.2,6,"Примера,"
2526,15347038,"Примера, 23-й тур, регулярный сезон, 06.02.2022 19:30",2022-02-06 19:30:00,Бетис,0,Вильярреал,2,24,облачно,2.48,3.52,2.85,2.14,1.79,2.9,15.0,7,7,1,1,2,2,28,31,10,11,2.8,3.1,1.0,1.1,4,3,5,6,8,8,2,2,12.6,13.4,8.9,8.3,6.7,7.0,4.2,3.6,52.78,56.7,47.22,43.3,5.7,5.8,4.8,4.0,12.78,13.0,14.44,9.9,2.56,2.4,3.67,4.1,2.0,1.4,1.3,1.4,0.1,0.0,0.1,0.3,2,"Примера,"
2527,15347039,"Примера, 23-й тур, регулярный сезон, 05.02.2022 19:30",2022-02-05 19:30:00,Сельта,2,Райо Вальекано,0,19,ясно,1.97,3.3,4.4,1.71,2.26,14.0,2.9,5,6,2,1,3,3,18,11,9,8,1.8,1.1,0.9,0.8,4,4,5,3,6,2,4,8,9.8,13.3,10.2,8.2,4.4,4.3,3.2,3.8,53.11,55.4,46.89,44.6,3.6,5.5,4.7,4.4,13.4,14.6,13.5,15.3,2.1,2.4,1.2,1.4,1.9,1.7,1.7,2.6,0.0,0.0,0.0,0.3,2,"Примера,"
2528,15347040,"Примера, 23-й тур, регулярный сезон, 05.02.2022 17:15",2022-02-05 17:15:00,Мальорка,2,Кадис,1,21,солнечно,1.89,3.28,4.9,1.58,2.54,2.8,2.8,4,4,1,3,5,3,13,8,14,8,1.3,0.8,1.4,0.8,2,5,4,3,6,2,4,8,10.5,6.9,11.8,13.4,4.3,2.0,4.6,5.2,48.1,37.3,51.9,62.7,4.9,4.1,4.78,6.1,15.1,13.2,15.3,12.7,2.0,1.5,0.9,2.1,2.3,2.2,2.4,1.6,0.1,0.2,0.1,0.1,3,"Примера,"
2529,15347041,"Примера, 23-й тур, регулярный сезон, 04.02.2022 22:00",2022-02-04 22:00:00,Хетафе,3,Леванте,0,25,солнечно,2.06,3.1,4.33,1.51,2.74,12.0,13.3,4,2,4,2,2,6,12,20,10,21,1.2,2.0,1.0,2.1,5,4,3,4,3,6,7,4,10.7,12.1,9.4,12.3,3.44,5.5,3.1,5.2,39.44,51.11,60.56,48.89,2.7,5.8,4.2,3.6,16.78,14.89,11.33,12.56,1.89,3.0,3.33,2.56,2.2,2.7,2.4,2.8,0.1,0.2,0.2,0.2,3,"Примера,"
2530,15347042,"Примера, 23-й тур, регулярный сезон, 05.02.2022 22:00",2022-02-05 22:00:00,Осасуна,0,Севилья,0,12,солнечно,3.74,3.08,2.24,1.51,2.74,9.3,14.0,3,6,2,3,5,1,9,13,11,8,0.9,1.3,1.1,0.8,3,4,3,6,3,3,7,7,11.1,9.0,9.8,11.11,3.4,2.56,2.9,2.89,50.67,59.13,49.33,40.88,4.3,4.11,4.7,4.67,12.89,12.38,11.78,14.63,1.67,1.63,2.0,1.63,1.9,1.89,1.5,2.11,0.1,0.11,0.0,0.11,0,"Примера,"
2531,15347043,"Примера, 23-й тур, регулярный сезон, 06.02.2022 22:00",2022-02-06 22:00:00,Реал Мадрид,1,Гранада,0,24,ясно,1.27,6.0,11.75,2.36,1.66,2.9,14.3,6,4,2,3,2,3,18,19,10,12,1.8,1.9,1.0,1.2,2,2,6,6,6,5,4,5,16.2,10.22,10.2,12.44,6.1,4.56,3.3,3.33,62.3,50.11,37.7,49.89,5.6,4.11,5.2,4.22,9.9,12.11,16.3,15.56,2.7,1.56,0.8,2.78,1.7,2.11,2.0,2.56,0.1,0.0,0.0,0.33,1,"Примера,"
2532,15347044,"Примера, 23-й тур, регулярный сезон, 06.02.2022 15:00",2022-02-06 15:00:00,Валенсия,0,Реал Сосьедад,0,25,переменная облачность,3.8,3.52,2.2,1.77,2.28,3.7,2.7,6,5,1,2,3,3,19,14,17,14,1.9,1.4,1.7,1.4,1,5,9,3,8,6,2,4,10.5,10.7,10.9,10.0,4.8,4.1,4.2,3.8,40.5,53.2,59.5,46.8,5.8,5.7,3.6,3.6,20.5,12.3,16.0,14.3,1.2,2.5,3.1,2.3,3.3,1.5,3.3,2.9,0.3,0.1,0.1,0.1,0,"Примера,"
2533,15347045,"Примера, 23-й тур, регулярный сезон, 05.02.2022 15:00",2022-02-05 15:00:00,Эльче,3,Алавес,1,25,переменная облачность,2.44,2.92,3.5,1.54,2.65,12.8,9.0,5,1,2,3,3,6,15,7,12,18,1.5,0.7,1.2,1.8,3,2,7,5,7,4,3,6,5.9,9.6,13.3,12.8,2.5,2.7,5.8,4.7,47.6,42.25,52.4,57.75,2.2,4.0,6.9,4.6,15.5,15.67,14.0,13.22,2.5,2.44,2.3,2.89,2.9,1.7,2.0,1.5,0.1,0.1,0.0,0.0,4,"Примера,"
2534,15347046,"Примера, 24-й тур, регулярный сезон, 13.02.2022 15:00",2022-02-13 15:00:00,Алавес,2,Валенсия,1,11,ясно,2.61,3.14,2.96,1.62,2.44,8.0,2.6,1,4,3,3,6,3,7,15,19,16,0.7,1.5,1.9,1.6,2,2,5,8,4,6,6,4,8.8,9.9,13.3,11.8,2.7,3.9,4.9,4.1,40.25,39.3,59.75,60.7,3.8,5.7,5.0,4.7,15.22,20.4,13.0,15.1,2.44,1.0,2.89,3.4,1.6,3.3,1.4,3.1,0.1,0.4,0.0,0.1,3,"Примера,"
2535,15347047,"Примера, 24-й тур, регулярный сезон, 12.02.2022 22:00",2022-02-12 22:00:00,Атлетико Мадрид,4,Хетафе,3,24,ясно,1.51,3.98,8.0,1.65,2.38,6.1,8.0,3,5,1,3,6,2,17,15,18,10,1.7,1.5,1.8,1.0,2,5,6,3,7,4,3,6,12.7,11.0,8.8,9.3,4.5,4.33,3.4,3.1,50.8,38.78,49.2,61.22,5.8,2.9,3.3,4.8,12.8,16.0,15.4,11.89,2.9,1.78,0.3,3.11,1.9,2.6,2.3,2.4,0.2,0.1,0.1,0.2,7,"Примера,"
2536,15347048,"Примера, 24-й тур, регулярный сезон, 14.02.2022 22:00",2022-02-14 22:00:00,Мальорка,3,Атлетик Бильбао,2,21,солнечно,3.06,3.02,2.62,1.53,2.68,9.1,3.9,4,7,1,2,5,1,13,15,14,8,1.3,1.5,1.4,0.8,2,4,4,5,6,4,4,6,11.2,11.8,11.6,10.9,4.5,3.9,4.5,2.8,48.5,45.4,51.5,54.6,5.0,5.4,4.33,4.9,14.9,13.5,15.5,13.2,1.9,2.5,0.9,2.0,2.0,2.0,2.6,1.5,0.1,0.0,0.1,0.4,5,"Примера,"
2537,15347049,"Примера, 24-й тур, регулярный сезон, 12.02.2022 15:00",2022-02-12 15:00:00,Кадис,0,Сельта,0,26,солнечно,3.98,3.28,2.07,1.64,2.4,6.8,6.8,4,5,2,2,4,3,8,15,9,9,0.8,1.5,0.9,0.9,5,4,3,5,3,5,7,5,6.8,9.5,13.5,10.8,2.2,4.0,5.2,3.2,39.3,51.11,60.7,48.89,3.7,3.9,6.6,4.6,13.3,14.5,13.1,14.1,1.4,1.9,2.0,1.1,2.3,1.9,1.8,1.8,0.1,0.0,0.1,0.0,0,"Примера,"
2538,15347050,"Примера, 24-й тур, регулярный сезон, 13.02.2022 22:00",2022-02-13 22:00:00,Эспаньол,2,Барселона,2,24,переменная облачность,6.0,4.3,1.66,2.34,1.74,6.0,7.1,4,5,1,2,5,3,16,18,21,14,1.6,1.8,2.1,1.4,0,2,10,8,9,5,1,5,11.5,13.1,8.4,8.9,5.0,4.9,4.0,3.7,53.11,66.1,46.89,33.9,6.11,5.1,3.9,2.9,13.7,15.6,16.8,15.3,2.67,2.2,2.33,3.5,2.2,1.5,3.3,1.8,0.11,0.2,0.22,0.1,4,"Примера,"
2539,15347051,"Примера, 24-й тур, регулярный сезон, 13.02.2022 17:15",2022-02-13 17:15:00,Леванте,2,Бетис,4,25,переменная облачность,3.24,3.65,2.19,2.06,1.85,8.8,3.8,2,6,1,1,7,3,20,22,24,11,2.0,2.2,2.4,1.1,3,3,4,5,7,7,3,3,12.33,14.09,11.67,8.91,5.89,6.36,5.56,4.0,53.75,53.6,46.25,46.4,5.78,5.18,3.33,5.09,15.38,14.4,12.75,13.1,2.5,1.6,2.38,3.7,2.78,1.91,3.22,1.36,0.22,0.09,0.22,0.09,6,"Примера,"
2540,15347052,"Примера, 24-й тур, регулярный сезон, 13.02.2022 19:30",2022-02-13 19:30:00,Реал Сосьедад,2,Гранада,0,22,солнечно,1.35,5.05,10.0,2.12,1.8,7.1,6.8,4,3,3,3,3,4,11,12,14,13,1.1,1.2,1.4,1.3,5,1,3,6,5,4,5,6,10.5,9.9,10.3,13.6,3.9,4.4,3.9,4.1,55.4,48.5,44.6,51.5,6.3,3.9,4.2,4.7,12.4,12.0,14.4,14.9,2.8,1.5,2.5,2.7,1.5,2.0,2.6,2.5,0.1,0.0,0.0,0.3,2,"Примера,"
2541,15347053,"Примера, 24-й тур, регулярный сезон, 11.02.2022 22:00",2022-02-11 22:00:00,Севилья,2,Эльче,0,24,облачно,1.4,4.55,9.5,1.81,2.11,6.0,6.3,5,5,4,2,1,3,12,15,8,12,1.2,1.5,0.8,1.2,4,3,6,7,3,7,7,3,9.33,6.5,10.67,12.4,2.89,2.6,3.0,5.4,62.75,47.9,37.25,52.1,4.0,2.6,3.78,6.9,12.0,15.4,14.13,13.6,1.63,2.5,1.63,2.5,1.67,2.3,1.78,1.8,0.11,0.1,0.11,0.0,2,"Примера,"
2542,15347054,"Примера, 24-й тур, регулярный сезон, 12.02.2022 19:30",2022-02-12 19:30:00,Райо Вальекано,0,Осасуна,3,24,ясно,2.2,3.08,3.85,1.57,2.56,2.8,6.8,5,3,1,2,4,5,11,9,10,11,1.1,0.9,1.0,1.1,3,3,4,3,3,3,7,7,13.0,10.9,8.5,9.6,4.3,3.6,3.8,3.0,55.7,48.89,44.3,51.11,5.2,4.2,4.4,4.1,14.7,12.56,16.1,11.22,2.1,1.56,1.2,2.0,1.4,1.7,2.3,1.4,0.0,0.1,0.2,0.0,3,"Примера,"
2543,15347055,"Примера, 24-й тур, регулярный сезон, 12.02.2022 17:15",2022-02-12 17:15:00,Вильярреал,0,Реал Мадрид,0,22,пасмурно,2.89,3.48,2.71,1.97,2.02,5.8,5.8,7,7,1,1,2,2,30,19,9,10,3.0,1.9,0.9,1.0,4,2,5,6,7,6,3,4,13.4,15.0,7.3,10.5,6.8,6.3,3.4,3.6,56.7,60.7,43.3,39.3,6.3,5.2,4.3,5.2,13.4,9.9,11.0,16.4,2.2,2.6,3.6,0.8,1.5,1.8,1.5,2.0,0.0,0.1,0.3,0.0,0,"Примера,"
2544,15347056,"Примера, 25-й тур, регулярный сезон, 20.02.2022 22:00",2022-02-20 22:00:00,Атлетик Бильбао,4,Реал Сосьедад,0,19,солнечно,2.3,3.15,3.98,1.62,2.6,6.0,3.0,6,4,2,4,2,2,14,12,10,12,1.4,1.2,1.0,1.2,4,5,5,4,4,4,6,6,10.8,9.8,11.0,12.4,3.6,3.9,2.9,4.3,46.6,53.2,53.4,46.8,5.5,5.8,5.1,4.6,14.3,11.7,14.2,15.4,2.3,2.0,2.4,2.2,2.2,1.4,1.8,2.4,0.0,0.1,0.3,0.0,4,"Примера,"
2545,15347057,"Примера, 25-й тур, регулярный сезон, 20.02.2022 19:30",2022-02-20 19:30:00,Бетис,2,Мальорка,1,24,облачно,1.58,4.15,6.05,2.07,1.84,2.9,5.8,8,5,1,0,1,5,27,16,10,16,2.7,1.6,1.0,1.6,3,1,6,5,8,7,2,3,12.1,11.6,9.5,10.9,6.1,4.9,3.8,4.2,52.0,48.2,48.0,51.8,5.4,4.9,5.4,4.56,13.89,15.7,13.89,15.9,1.44,2.3,3.67,1.0,1.8,2.3,1.2,2.8,0.1,0.1,0.2,0.1,3,"Примера,"
2546,15347058,"Примера, 25-й тур, регулярный сезон, 21.02.2022 22:00",2022-02-21 22:00:00,Сельта,1,Леванте,1,19,ясно,1.63,4.1,5.5,1.99,1.91,9.3,5.0,5,2,3,1,2,7,14,14,7,25,1.4,1.4,0.7,2.5,5,3,4,4,4,6,6,4,9.0,11.4,10.8,13.4,3.6,5.2,2.9,6.2,49.89,51.7,50.11,48.3,3.6,5.5,4.5,4.2,15.4,15.5,13.1,11.9,2.2,2.3,1.2,2.3,1.8,2.9,1.9,3.3,0.0,0.3,0.0,0.2,2,"Примера,"
2547,15347059,"Примера, 25-й тур, регулярный сезон, 19.02.2022 19:30",2022-02-19 19:30:00,Кадис,1,Хетафе,1,26,солнечно,3.18,2.7,2.83,1.31,3.32,7.1,6.8,3,4,3,3,4,3,7,13,9,13,0.7,1.3,0.9,1.3,5,5,3,3,3,4,7,6,6.6,10.1,13.5,10.0,1.9,3.78,5.3,3.6,40.8,39.9,59.2,60.1,3.7,2.7,6.4,5.2,12.6,16.1,13.6,12.5,1.2,1.6,2.0,2.8,2.5,2.9,1.6,2.3,0.1,0.1,0.0,0.2,2,"Примера,"
2548,15347060,"Примера, 25-й тур, регулярный сезон, 19.02.2022 15:00",2022-02-19 15:00:00,Гранада,1,Вильярреал,4,22,ясно,4.25,3.65,1.89,1.95,1.95,5.8,6.8,2,6,3,2,5,2,10,28,14,9,1.0,2.8,1.4,0.9,1,4,5,5,3,7,7,3,10.5,13.0,14.0,7.1,4.4,6.5,4.7,3.3,48.4,55.9,51.6,44.1,4.1,6.1,4.8,4.0,11.6,12.9,14.7,10.6,1.2,2.2,2.5,3.7,2.0,1.6,2.3,1.6,0.0,0.0,0.3,0.3,5,"Примера,"
2549,15347061,"Примера, 25-й тур, регулярный сезон, 20.02.2022 15:00",2022-02-20 15:00:00,Эспаньол,1,Севилья,1,24,переменная облачность,3.74,3.18,2.19,1.57,2.56,6.7,2.7,3,5,2,4,5,1,14,14,20,7,1.4,1.4,2.0,0.7,0,5,10,5,9,3,1,7,10.8,11.0,8.2,9.7,4.6,3.6,3.9,3.0,51.33,62.56,48.67,37.44,6.0,4.0,4.2,3.9,14.2,11.11,16.6,13.89,2.33,1.67,2.56,1.56,2.1,1.4,3.1,2.3,0.33,0.1,0.22,0.1,2,"Примера,"
2550,15347062,"Примера, 25-й тур, регулярный сезон, 19.02.2022 17:15",2022-02-19 17:15:00,Осасуна,0,Атлетико Мадрид,3,12,солнечно,3.64,3.15,2.24,1.57,2.56,6.8,2.8,4,4,1,1,5,5,10,20,9,18,1.0,2.0,0.9,1.8,4,2,2,6,3,7,7,3,11.3,12.4,9.6,9.3,3.8,4.4,3.1,3.8,49.67,52.8,50.33,47.2,4.1,5.5,4.0,3.3,12.56,12.6,10.67,15.8,1.33,2.9,2.33,0.3,1.3,2.2,1.2,2.6,0.1,0.3,0.0,0.1,3,"Примера,"
2551,15347063,"Примера, 25-й тур, регулярный сезон, 19.02.2022 22:00",2022-02-19 22:00:00,Реал Мадрид,3,Алавес,0,24,ясно,1.16,7.9,19.0,2.67,1.45,4.0,6.3,6,2,2,2,2,6,17,8,9,19,1.7,0.8,0.9,1.9,3,2,5,5,5,5,5,5,14.4,8.8,11.5,13.1,5.8,3.1,4.1,5.1,57.2,37.13,42.8,62.88,4.7,4.2,5.3,5.8,10.6,14.89,15.2,13.22,2.3,2.44,1.0,2.56,2.2,1.6,2.1,1.3,0.1,0.0,0.0,0.0,3,"Примера,"
2552,15347064,"Примера, 25-й тур, регулярный сезон, 20.02.2022 17:15",2022-02-20 17:15:00,Валенсия,1,Барселона,4,25,переменная облачность,3.78,3.82,2.1,2.27,1.78,7.0,2.8,3,4,3,4,4,2,12,17,15,14,1.2,1.7,1.5,1.4,2,2,8,8,6,5,4,5,9.3,13.1,11.2,8.5,3.5,4.5,3.7,3.9,40.3,65.2,59.7,34.8,6.2,5.4,4.6,3.2,21.0,15.8,14.5,14.9,1.0,2.3,3.0,3.3,3.3,1.5,3.2,2.1,0.3,0.3,0.1,0.3,5,"Примера,"
2553,15347065,"Примера, 25-й тур, регулярный сезон, 18.02.2022 22:00",2022-02-18 22:00:00,Эльче,2,Райо Вальекано,1,25,переменная облачность,3.05,2.91,2.72,1.57,2.56,7.0,6.0,5,4,2,1,3,5,14,8,12,12,1.4,0.8,1.2,1.2,3,3,6,3,6,3,4,7,6.4,13.2,11.7,9.3,2.3,3.8,5.2,3.9,46.3,56.0,53.7,44.0,2.9,5.1,6.6,4.5,15.6,14.4,13.4,15.9,2.3,2.3,2.5,1.2,2.6,1.6,1.6,2.3,0.1,0.0,0.0,0.2,3,"Примера,"
2554,15347066,"Примера, 26-й тур, регулярный сезон, 26.02.2022 22:00",2022-02-26 22:00:00,Атлетико Мадрид,2,Сельта,0,24,ясно,1.73,3.44,5.9,1.64,2.4,3.0,5.0,4,5,2,3,4,2,21,15,17,8,2.1,1.5,1.7,0.8,2,4,6,5,7,4,3,6,11.2,8.4,10.3,10.9,4.1,3.5,4.0,3.1,49.5,51.11,50.5,48.89,5.0,3.4,3.6,4.3,14.3,15.8,15.7,13.3,2.3,2.7,0.3,1.3,2.4,1.9,2.8,2.1,0.3,0.0,0.1,0.0,2,"Примера,"
2555,15347067,"Примера, 26-й тур, регулярный сезон, 27.02.2022 22:00",2022-02-27 22:00:00,Барселона,4,Атлетик Бильбао,0,24,переменная облачность,1.55,4.45,7.5,2.06,1.93,3.0,7.0,5,6,3,2,2,2,23,16,16,10,2.3,1.6,1.6,1.0,1,4,9,5,7,5,3,5,11.8,11.0,8.5,11.7,4.6,3.9,4.3,3.2,64.8,45.9,35.2,50.7,4.8,5.8,3.7,6.0,14.4,14.4,15.3,13.8,2.5,2.6,3.7,2.5,1.5,2.6,1.9,1.9,0.3,0.0,0.2,0.3,4,"Примера,"
2556,15347068,"Примера, 26-й тур, регулярный сезон, 26.02.2022 15:00",2022-02-26 15:00:00,Мальорка,0,Валенсия,1,21,солнечно,2.33,3.26,3.3,1.79,2.14,5.8,5.8,4,3,0,3,6,4,11,12,18,17,1.1,1.2,1.8,1.7,0,2,6,8,7,6,3,4,10.2,9.2,11.3,10.4,3.7,3.8,4.5,3.9,46.8,40.2,53.2,59.8,4.9,6.3,4.89,4.4,16.4,21.3,15.6,14.7,2.4,1.2,1.1,2.8,2.4,3.1,3.0,3.3,0.1,0.2,0.1,0.1,1,"Примера,"
